task,seed,model,rollout_length,backtrack_k,error_mean,error_std,error_sem,n_windows
walker2d-medium-replay-v2,2,adm,93,4,7.353310534983001,8.133967276761469,0.2572186300784342,1000
walker2d-medium-replay-v2,2,adm,94,2,7.760324690646741,8.76104982451522,0.2770487213968658,1000
walker2d-medium-replay-v2,2,adm,95,1,8.204810924390205,8.941925165856471,0.2827685019088535,1000
walker2d-medium-replay-v2,2,adm,96,2,8.131696289056796,8.832506465661192,0.2793083787965316,1000
walker2d-medium-replay-v2,2,adm,97,5,7.7338096317715275,8.315297107878092,0.26295278281905626,1000
walker2d-medium-replay-v2,2,adm,98,5,7.98558662696573,8.547151677406436,0.27028466807533064,1000
walker2d-medium-replay-v2,2,adm,99,4,8.130062778938202,8.84784647097927,0.2797934723577738,1000
walker2d-medium-replay-v2,2,adm,100,1,8.498180626267551,9.461799511890947,0.2992083722144482,1000
walker2d-medium-replay-v2,2,rnn,1,4,0.0784054657454857,0.25957303432527257,0.008208420076289294,1000
walker2d-medium-replay-v2,2,rnn,2,2,0.14032926028634177,0.38386437627796577,0.0121388574163828,1000
walker2d-medium-replay-v2,2,rnn,3,2,0.20665551912008495,0.6092740961708227,0.019266938632402735,1000
walker2d-medium-replay-v2,2,rnn,4,1,0.4000456203783812,1.2780669695540583,0.04041602626019899,1000
walker2d-medium-replay-v2,2,rnn,5,4,0.3975572982201921,1.0688675621985,0.033800560136189525,1000
walker2d-medium-replay-v2,2,rnn,6,2,0.4338115452752996,0.9500011831636106,0.030041675186518145,1000
walker2d-medium-replay-v2,2,rnn,7,2,0.5336568941173225,1.2402691286780587,0.03922075358215126,1000
walker2d-medium-replay-v2,2,rnn,8,1,0.7175485193421588,1.6626119714177978,0.0525764069474301,1000
walker2d-medium-replay-v2,2,rnn,9,1,0.8993231919521106,2.0109772252328555,0.06359268354461255,1000
walker2d-medium-replay-v2,2,rnn,10,5,0.9505894204859081,2.3615671091091053,0.07467930912124146,1000
walker2d-medium-replay-v2,2,rnn,11,4,0.96370329652246,2.1429411872224984,0.06776575043408412,1000
walker2d-medium-replay-v2,2,rnn,12,4,1.0875313527091521,2.4926046788557166,0.0788230809157661,1000
walker2d-medium-replay-v2,2,rnn,13,4,1.108579244747661,2.4876390041387344,0.07866605249351434,1000
walker2d-medium-replay-v2,2,rnn,14,5,1.173859624959065,2.6457421110233437,0.08366571172255848,1000
walker2d-medium-replay-v2,2,rnn,15,4,1.2509691774892584,2.7543716081378204,0.08710087804216284,1000
walker2d-medium-replay-v2,2,rnn,16,1,1.2923898996786407,2.881818238961323,0.09113109437733173,1000
walker2d-medium-replay-v2,2,rnn,17,5,1.3064991032338307,2.6544678598105866,0.08394164412713988,1000
walker2d-medium-replay-v2,2,rnn,18,2,1.476598945427162,3.0088436383332584,0.0951479902044101,1000
walker2d-medium-replay-v2,2,rnn,19,2,1.542679932099312,3.2035572729948987,0.10130537597461703,1000
walker2d-medium-replay-v2,2,rnn,20,4,1.553407664958639,3.3992344727422714,0.10749323234827125,1000
walker2d-medium-replay-v2,2,rnn,21,2,1.6839085111435264,3.6335051209153972,0.11490152071978167,1000
walker2d-medium-replay-v2,2,rnn,22,1,1.791256284466158,3.8081868108430688,0.12042544077676902,1000
walker2d-medium-replay-v2,2,rnn,23,5,1.991372923418798,4.087033596586374,0.12924335038842716,1000
walker2d-medium-replay-v2,2,rnn,24,3,1.8958313987010904,3.5680019103504463,0.11283012732539317,1000
walker2d-medium-replay-v2,2,rnn,25,2,1.8873620883235627,3.5328833935257733,0.11171958231326407,1000
walker2d-medium-replay-v2,2,rnn,26,4,2.009032700409958,3.7556533170192896,0.11876418583747372,1000
walker2d-medium-replay-v2,2,rnn,27,5,1.9660499328016356,3.4475424343955163,0.10902086422771452,1000
walker2d-medium-replay-v2,2,rnn,28,5,2.087470457456918,3.9613838803976043,0.1252699574833247,1000
walker2d-medium-replay-v2,2,rnn,29,3,2.1463062895146376,4.253536648246761,0.13450863919458217,1000
walker2d-medium-replay-v2,2,rnn,30,1,2.3660712814033817,4.140843226486928,0.13094496029379166,1000
walker2d-medium-replay-v2,2,rnn,31,3,2.574484590166886,4.651906016721159,0.14710618473880194,1000
walker2d-medium-replay-v2,2,rnn,32,4,2.655908749755693,4.6986300521336055,0.1485837284725789,1000
walker2d-medium-replay-v2,2,rnn,33,1,2.667369768015891,4.585651284348302,0.1450110261381707,1000
