task,seed,model,repeat,rollout_length,backtrack_k,error_mean,error_std,error_sem,n_windows,n_samples,rollout_repeats,repeat_mean_std,repeat_mean_sem
hopper-medium-replay-v2,1,adm,-1,88,,0.21448082407260144,0.8924559860983498,0.0014110968137611764,20000,400000,20,0.010872265678636457,0.0024311125126869
hopper-medium-replay-v2,1,adm,-1,89,,0.22192592784152854,0.9093823063298935,0.0014378596759297099,20000,400000,20,0.009997562990524038,0.0022355230456147833
hopper-medium-replay-v2,1,adm,-1,90,,0.22393630353021235,0.9121902231825023,0.0014422993822970174,20000,400000,20,0.011184916297489224,0.0025010233163831165
hopper-medium-replay-v2,1,adm,-1,91,,0.23042028777229892,0.9356001902748452,0.0014793137902777138,20000,400000,20,0.012338777411191165,0.002759034505066232
hopper-medium-replay-v2,1,adm,-1,92,,0.23442733939122842,0.9459597995994425,0.001495693770845337,20000,400000,20,0.0121838176846724,0.0027243844568391583
hopper-medium-replay-v2,1,adm,-1,93,,0.24096853038786267,0.9590345757473678,0.0015163668071074801,20000,400000,20,0.012151318218442094,0.0027171173552668158
hopper-medium-replay-v2,1,adm,-1,94,,0.24955315643649348,0.9955725003531923,0.001574138338472438,20000,400000,20,0.01318399866115428,0.002948031722160718
hopper-medium-replay-v2,1,adm,-1,95,,0.2562682836041103,1.0219867346959035,0.001615902910058642,20000,400000,20,0.012416753919973206,0.002776470582494707
hopper-medium-replay-v2,1,adm,-1,96,,0.2612180622287387,1.0416190255879494,0.0016469442875115638,20000,400000,20,0.011180312682215554,0.0024999939167136983
hopper-medium-replay-v2,1,adm,-1,97,,0.2638273123442222,1.0516306817808057,0.0016627741058715417,20000,400000,20,0.010926629186926549,0.0024432685626901017
hopper-medium-replay-v2,1,adm,-1,98,,0.2702617543587205,1.0658651403046129,0.001685280760968756,20000,400000,20,0.011156406958226058,0.002494648434324512
hopper-medium-replay-v2,1,adm,-1,99,,0.2762873057767329,1.079701305599599,0.0017071576591761218,20000,400000,20,0.012500805585973955,0.0027952651063746854
hopper-medium-replay-v2,1,adm,-1,100,,0.28253212425869534,1.0951135037358501,0.0017315264841063,20000,400000,20,0.012535060050025254,0.002802924637389838
hopper-medium-replay-v2,1,ensemble,-1,1,,0.005296352441135289,0.03540540792318232,5.598086526231399e-05,20000,400000,20,0.0002090979126871105,4.6755714672169475e-05
hopper-medium-replay-v2,1,ensemble,-1,2,,0.008271768428535891,0.052191585079276424,8.252214177248657e-05,20000,400000,20,0.0004139322513957859,9.255806522005095e-05
hopper-medium-replay-v2,1,ensemble,-1,3,,0.011250715438403995,0.07050079872716669,0.00011147155041947326,20000,400000,20,0.00045926034690169765,0.00010269373550423308
hopper-medium-replay-v2,1,ensemble,-1,4,,0.014701559962911634,0.09010419672332586,0.0001424672441927951,20000,400000,20,0.00046848772549479474,0.00010475704008306222
hopper-medium-replay-v2,1,ensemble,-1,5,,0.01998802253703105,0.1308139148506865,0.00020683496028574725,20000,400000,20,0.0005959538287728128,0.00013325932725872795
